제목,카테고리
[비교과] [국립대육성] 2024학년도 저학년 진로탐색 프로그램 「CEP : 집단상담」 2차 모집 안내,미분류
[비교과] [국립대육성] 2024학년도 고학년 진로설계 프로그램 「대학생 CAP@ : 집단상담」 2차 모집 안내,미분류
채용홍보(한국출판문화산업진흥원) 안내,미분류
[홍보·안내] 2024학년도 2학기 고고학과 SAM분야 학부·대학원 연계 Colloquium,미분류
[BK21 대학원혁신] 2024학년도 BK21 PNU-STAR 선발 안내(~1월 3일 금요일 5시),미분류
[재단법인 미래와소프트웨어] 대학(원)생 대상 정보보안 SW 웹/앱 개발 공모전,미분류
[인바디] InBody 2025 상반기 GBD 신입채용(~1/5),미분류
[멀티캠퍼스] KB IT's Your Life 6기(~1/26),미분류
서울대학교 대학연대 지역인재양성 사업단 「초음속 풍동 실습 프로그램」 안내(링크 수정),미분류
[희망자] 국어과 중등교사 임용시험 2차(수업시연) 대비 특강 신청 안내,미분류
과외(12/19),미분류
이사벨중·고등학교 기간제교사 채용 안내,미분류
마린시티 포세이돈 수학학원에서 조교 선생님을 모십니다.,미분류
[바이오헬스] 나노소재 및 나노복합체 기반 전기화학적 바이오센서,미분류
[대한적십자사/부산혈액원] '사랑의 헌혈' 실시 안내,미분류
[KIRD] 대학 방문형 연구윤리 교육과정 신청 안내,미분류
CRC 교육과정 신청 안내,미분류
[공지] 첨단과학체험 참가자 모집 안내,미분류
"[홍보] PNU 자연과학 체험의 날 행사 안내(부산, 울산, 경남지역 중학생 신청가능)",미분류
농어촌장학재단,미분류
[효원상담원] 마음건강정보안내 No.16 안정화기법-자원강화,미분류
[KCOC(국제개발협력민간협의회)] 2025 월드프렌즈코리아 KOICA-NGO 봉사단 해외봉사 단원 모집 안내,미분류
"[교수학습지원센터] 맞춤형 학습컨설팅(꿈그린 학습컨설팅) 모집(~12/31, 신청마감 D-2)",미분류
"[부산대 AI 콜로퀴엄 2025] 1/17(금), Yong Cheng 교수(St. Jude Children’s Research Hospital, USA) Decoding Cis-Regulatory Elemetns in the Human Genome: Insights into Blood Development, Disorders, and Gene Therapy",미분류
[영화연구소] 2025 동계 학술대회 <영화의 국경을 횡단하는 공준(公準)의 역량> 개최(2025.1.18.),미분류
[취업전략과]대기업 취업특화 프로그램(산업별 취업전략 및 이슈분석) 참가자 모집,미분류
[취업전략과]저학년 진로탐색 CEP:집단상담 모집(~01/12),미분류
[PNU 전공봉사활동] 경영 어드벤처 프로그램 운영 안내,미분류
2025학년도 1학기 정규학기 해외파견 자비 프로그램 선발 안내,미분류
[국립대육성]2025학년도 2학기 정규학기 SAM 해외파견 프로그램 선발 안내,미분류
울산 성광여고 기간제 교원 채용 공고,미분류
<2024-2026 KOICA-NGO봉사단(기후환경) 파견 단원 모집>,미분류
"[언어교육원TPC센터] 2024학년도 1월 정기 모의 테스트(토익,오픽) 실시 안내",미분류
[안락1동] 자원재순환 제험 자원봉사 활동 참여 안내,미분류
2024학년도 동계방학 대학원생 계열별 논문집중캠프 안내,미분류
[학과활동] 2024학년도 2학기 정컴활동 확인 방법 안내,미분류
2025학년도 1학기 「학·석사 연계과정」및 「학·석박사 통합 연계과정」 모집 안내,미분류
2024학년도 간호역량 증진을 위한 시뮬레이션 교육 시나리오 공모전 수상작 선정 결과,미분류
"2026년도 재판연구원 신규 임용 지원 예정자(15기 등) 대상 <재판연구원 준비반> 신청 안내(~1/5, 일)",미분류
BITS 부산공유대학 「창업 이노베이션 프로그램-BITS 모의 IR 경진대회」 학생 모집 공고,미분류
부전공 필수교과목 지정 변경사항(2025학년도 1학기부터),미분류
[취업정보] 「2025년 전국 지역인재 7급 수습직원 추천 선발」 안내,미분류
[국제처] 2025학년도 1학기 정규학기 해외파견 자비(自費) 프로그램 참가자 모집,미분류
[알림] PNU 펜토미노 교육과정 홍보 브로슈어 배부 안내,미분류
어학능력 인증시험 및 전공관련 자격증 취득 지원 프로그램 2차 신청 안내,미분류
[한미협회 차세대교육원] 2025 제6기 미국알기 아카데미 안내,미분류
[장학] 제29회 (재)부산진구장학회 일반장학생 선발계획 알림,미분류
2025년 제4회 전국 장애·비장애 대학(원)생 창업경진대회 모집 안내,미분류
[통계연구소] 2025년 동계 R 워크샵 안내,미분류
2025 SW창업캠프 - 디자인씽킹(창의적 문제해결) 워크숍 참가팀 모집,미분류
[재단법인 미래와소프트웨어] 정보보안 SW 웹/앱 개발 공모전,미분류
[비교과] 취업역량강화 장학 지원 프로그램 안내,미분류
2024년 하반기 지식재산권 8차 교육 온라인 자율강좌 실시 안내,미분류
2024학년도 제4회 법학전문대학원 교육과정 개정 알림,미분류
2025년 찾아가는 권역별 국가연구제도 설명회 개최 안내,미분류
[미래차사업단] 자동차 산업과 직무이해 On-Line 취업 특강 신청 안내,미분류
"2025년도 한국원자력통제기술원 정규직 채용 공고(연구직, 행정직)(~2/3까지)",미분류
[BK21대학원혁신] 2024학년도 겨울방학 「효원인 연구력 강화 워크숍」 개최 안내,미분류
2025 SW창업캠프 - 디자인씽킹(창의적 문제해결) 워크숍 참가팀 모집,미분류
2025 SW창업캠프 - 디자인씽킹(창의적 문제해결) 워크숍 참가팀 모집,미분류
[장학]2025 KB라이프 장학생 선발 안내,미분류
[홍보·안내] 제4회 전국 장애-비장애 대학(원)생 창업경진대회 참가팀 모집 안내,미분류
[채용] (주)어스이엔지 정규직 신입 또는 경력직 모집 (지질 및 지질공학),미분류
[BK21대학원혁신] 2024학년도 겨울방학 「효원인 연구력 강화 워크숍」 개최 안내 협조,미분류
[연제구청] 「연제만화도서관 만화자료 수집 공모전」 안내,미분류
[영도구선거관리위원회] 영도구선거관리위원회 기간제근로자 모집 안내,미분류
[언어정보학과] 비대면 특강 개최 - (미국의) 한국어 학습자의 화용 통사 언어적 특징,미분류
[산학협력단] 지역민을 위한 창업체험교육 프로그램 개최,미분류
[한국민족문화연구소] 등재학술지 <한국민족문화> 90집 원고 모집 안내,미분류
2024년 경영대학 글로컬 지산학연 신규 프로그램 안내,미분류
2024년도 대학원생 논문게재 장려금 지원사업 안내(1.21.(화)까지),미분류
[삼양그룹] 2025년 1월 삼양그룹 신입사원 수시채용 모집(~1/13(월)),미분류
2024학년도 3차 대기업 직무적성 특강 신청 안내,미분류
[대학원혁신실] 제3회 GRAND-PNU Day: 2024 PNU 대학원생 연구성과 교류회 안내(학부생 참석가능/1.23.),미분류
[채용] (주)서르 대학원생 전문연구요원 채용 안내,미분류
2025 PNU Mini Bootcamp 백엔드/클라우드 과정 참가자 모집,미분류
제60회 발명의 날 유공 포상 및 올해의 발명왕 선발 신청 안내,미분류
【추천 공모전】 픽노블 AI 소설 컨텐츠 창작 공모전,미분류
2025 부산 패션창작스튜디오 패션디자이너 11기 모집 공고,미분류
[에너지신산업 혁신융합대학] Energy Up! 제2회 리튬이온전지 코인셀 제조 및 평가 실습 교육 [경남정보대학교 사업단],미분류
2025년 부산대학교 NERS CENTER 표준화 환자 교육 및 양성 과정 안내,미분류
권역연합 일반인을 위한 호스피스 교육 안내,미분류
대산신용호기념사업회 2025 대산보험장학생 모집안내,미분류
(일화) 2025년 신입 및 경력 모집(1),미분류
<2025 NC문화재단 프토젝토리 크루 채용 공고>,미분류
쉐인어학원 부산대연점 강사 채용 공고 내용입니다.,미분류
[교류/교환/파견/어학연수] 2025학년도 1학기 국가거점국립대학 학사교류 안내,미분류
[부산광역시] 2025년 시사편찬 보조연구원(기간제노동자) 공개채용 공고,미분류
[선착순 40명] 포스코 광양제철소 현장견학 (1/17 금),미분류
[선착순 38명] 창원 DN솔루션즈현장견학 (1/22 수),미분류
2025년 2월 대학원 학위논문 제출 안내,미분류
2025학년도 1학기 한국도레이과학진흥재단 장학생 신청 안내(~1/14까지),미분류
부산대 교원창업기업 (주)엔파티클 취업홍보,미분류
[대한토목학회] 2025 토목의 날 경진대회 응모요강 안내,미분류
부산시청열린도서관에서 2025년 주말 기간제근로자 채용,미분류
[취업전략과] 2024학년도 3차 대기업 직무적성 특강신청 (1/13(월)~1/20(월) 17시),미분류
[전체]{주)일화 2025년 신입 및 경력 채용 안내,미분류
과외(1/8),미분류
2025-1학기 반도체공정전공트랙 신청자 모집_2025.1.21(화)까지,미분류
2024-2학기 학과 교육과정 설명회 안내 자료,미분류
[EES융합전공] 2024학년도 하반기 마이크로디그리 신청 안내 [에너지신산업],미분류
2025-1학기 반도체공정전공트랙 신청자 모집_2025.1.21(화)까지,미분류
2025 PNU Mini Bootcamp 백엔드/클라우드 과정 참가자 모집,미분류
2025 부산 패션창작스튜디오 패션디자이너 11기 모집 공고,미분류
[홍보실] 2025년 부산대학교 신년 SNS(인스타그램) 이벤트 개최,미분류
"[부산대 AI 콜로퀴엄 2025] 1/17(금), Yong Cheng 교수(St. Jude Children’s Research Hospital, USA) Decoding Cis-Regulatory Elemetns in the Human Genome: Insights into Blood Development, Disorders, and Gene Therapy",미분류
[(주)DRB동일] 2025년 1분기 분야별 신입사원 채용 안내,미분류
[에너지신산업 혁신융합대학] Energy Up! 제2회 리튬이온전지 코인셀 제조 및 평가 실습 교육 [경남정보대학교 사업단],미분류
2024학년도 인문대학 콘텐츠 사진 공모전 심사 결과 알림,미분류
2025학년도 1학기 대학원 수료후연구생 신청 및 등록계획 안내,미분류
2025학년도 부산외국어고등학교 계약제(기간제)교원 채용,미분류
[RIS대학교육혁신본부] 부산공유대학 직무박람회 참여 모집,미분류
[산학협력단] 「PNU-BNUE 창업경영시뮬레이션 교육」 개최 (참가자 모집),미분류
의료인공지능 융합전공(학부생 대상) 모집 설명회(1.15(수) 19:00 Zoom),미분류
대학원 교육수요자 요구 및 만족도조사 참여 안내,미분류
"BK21 <위기이론전문가 초청특강> 복합위기에 대한 아도르노의 철학적 대응(이하준 교수, 한남대)) 특강 안내(1.17.(금) 15시, 인문관502호)",미분류
[취업] 2025년 복천박물관 예비 큐레이터(기간제근로자) 공개채용 공고,미분류
반도체융합전공 부전공/복수전공 신청 안내,미분류
[채용] 지오텍컨설탄트(주) 전문연구원/신입직원 모집 안내,미분류
KT AIVLE School (에이블스쿨) 7기 모집(~2/10(월) 17시까지),미분류
2024년 동계 경영대학 전문자격증 설명회: 세무사/회계사(1/21),미분류
[아모레퍼시픽] 2025 상반기 신입사원 수시채용(~2/10),미분류
부산대학교 2025년 국가 R&D 연구보안 교육 실시 안내,미분류
[재생의료진흥재단] 2025년도 제1차 직원채용 공고,미분류
"[모집안내] [2025학년 전기 추가모집] 일반대학원 추가모집안내(지원서식 첨부), 기업별 직무 및 지원자격 안내",미분류
2025학년도 등록금 책정표 안내,미분류
2025년 3월 별정직(계약직)모집공고,미분류
「2024 글로컬 성과공유회」 개최,미분류
[부산광역시 동래구] 일반임기제공무원(학예연구사) 채용 공고,미분류
[홍보·안내] [고고학과 4단계 BK21 사업팀] 집중강의_고고학으로 본 정신문화(시타라 히로미 명예교수),미분류
[홍보·안내] [취업전략과] ʹ25년 PNU 예비신입생 진로 길라잡이 안내,미분류
2025 F1TENTH PNU-HYUNSONG CHAMPIONSHIP(1/22~23),미분류
[네이버 커넥트재단] 생성형 AI 코칭스터디 모집 안내 (~1/24),미분류
[학부] (주)DN오토모티브 BTS기술연구소 신입사원 모집 안내,미분류
[금정구육아종합지원센터] 운용요원 채용 공고,미분류
2025학년도 대동중학교 학교폭력 책임교사 수업 지원 강사 채용,미분류
[주식회사 쉬앤코] 제5회 Dream Big Art Awards 미디어아트 공모전 홍보,미분류
[창업지원부] 제3회 창업힐링캠프 참가자 모집 안내,미분류
[NSI 미래교육센터] 2025년 글로벌리더십 챌린지 모집,미분류
[교무과] 교직원 증명서 교외 발급 방법 안내,미분류
[효원상담원] 2024년 마음건강정보 No.17 성인 ADHD,미분류
부산대학교 의대 신축1호관 신축사업 건설공사 기본계획 고시,미분류
"2025학년도 학부 자연과학대학, 공과대학, 나노과학기술대학, 정보의생명공학대학, 첨단융합학부 신입생 수학기초학력진단시험 실시 안내",미분류
